student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score
7040,23,0.0,4.0,6.96,66.8,1.0,9.9,0.0,0.0,2.0,2.0,96.2,0.7153832681163417
6920,23,0.0,6.0,6.22,41.4,1.0,5.4,2.0,4.0,2.0,0.0,57.7,0.7153832085404278
2260,24,2.0,2.0,7.09,62.9,0.0,5.0,1.0,4.0,1.0,2.0,55.8,0.7153583723769532
15316,23,0.0,1.0,6.74,81.6,1.0,5.2,2.0,0.0,1.0,1.0,91.3,0.7153254368480326
19898,22,0.0,2.0,6.12,99.2,1.0,6.5,0.0,2.0,1.0,0.0,85.4,0.7152842733047104
1134,23,1.0,4.0,6.44,76.1,1.0,6.9,1.0,1.0,2.0,2.0,80.9,0.7152551970061958
2539,21,0.0,6.0,5.47,86.0,1.0,7.5,0.0,4.0,2.0,2.0,64.1,0.7152162140621152
13930,17,0.0,4.0,6.12,88.6,1.0,4.7,0.0,2.0,1.0,0.0,69.5,0.7151819772715613
18125,20,1.0,1.0,7.74,40.6,1.0,6.2,0.0,4.0,0.0,0.0,60.6,0.7151574803339613
8901,18,2.0,0.0,5.43,77.6,1.0,7.6,2.0,3.0,1.0,0.0,68.7,0.7151256819170786
6173,24,0.0,2.0,7.17,51.8,1.0,7.4,0.0,4.0,1.0,0.0,63.9,0.7151223057768542
18113,21,0.0,2.0,7.38,63.5,1.0,8.0,0.0,0.0,1.0,0.0,86.0,0.7151172387988308
15164,23,2.0,4.0,6.73,95.8,1.0,4.1,1.0,0.0,1.0,2.0,81.6,0.7151140233949984
1008,21,0.0,6.0,6.01,66.8,1.0,9.6,1.0,0.0,2.0,0.0,74.4,0.7150805571794397
663,17,1.0,3.0,7.44,60.0,1.0,4.4,0.0,3.0,0.0,2.0,77.6,0.7150787439982461
2491,19,1.0,6.0,6.83,60.8,1.0,6.6,1.0,2.0,0.0,2.0,98.7,0.7150514188060587
3966,23,0.0,6.0,6.82,42.9,1.0,5.3,1.0,3.0,2.0,0.0,59.5,0.7150357121028432
15912,22,1.0,5.0,5.99,65.6,1.0,7.2,2.0,3.0,1.0,2.0,74.4,0.7150273290093235
9264,20,1.0,5.0,6.71,49.8,1.0,5.4,2.0,1.0,2.0,2.0,58.3,0.7150001401513402
5209,20,1.0,4.0,5.72,79.9,1.0,9.2,1.0,2.0,1.0,1.0,76.6,0.7149969606470936
16427,23,0.0,2.0,6.19,63.8,1.0,9.0,2.0,3.0,0.0,0.0,66.5,0.7149796977669272
10076,18,1.0,6.0,5.11,72.1,1.0,6.9,2.0,2.0,2.0,0.0,71.7,0.7149667371299127
9844,18,2.0,2.0,7.34,65.4,1.0,5.2,1.0,0.0,0.0,0.0,99.4,0.7149479722684808
11013,17,0.0,0.0,6.59,58.7,1.0,6.8,0.0,4.0,2.0,2.0,56.4,0.7149261695341209
16148,20,0.0,2.0,7.11,75.3,1.0,7.6,1.0,0.0,0.0,2.0,85.9,0.7149131118147415
12877,23,2.0,2.0,6.29,93.7,1.0,6.3,1.0,3.0,0.0,2.0,78.1,0.7148975982013186
18229,17,0.0,4.0,5.52,68.2,1.0,8.7,2.0,0.0,2.0,0.0,81.3,0.7148771852890304
10933,18,0.0,0.0,6.62,55.6,1.0,6.1,1.0,4.0,1.0,1.0,69.5,0.7148550844423824
3102,18,1.0,2.0,6.6,49.1,1.0,9.0,1.0,3.0,1.0,2.0,58.7,0.7147822711338349
6349,20,0.0,2.0,7.11,48.6,1.0,7.3,2.0,2.0,0.0,2.0,70.0,0.7147707539050775
17448,23,2.0,6.0,6.1,67.2,1.0,7.6,2.0,2.0,1.0,2.0,65.7,0.7147375566233504
5711,19,1.0,1.0,6.91,74.3,1.0,6.9,0.0,2.0,1.0,2.0,74.0,0.7147114896121852
12298,24,1.0,4.0,7.1,72.9,1.0,8.4,0.0,0.0,1.0,0.0,100.0,0.714711482165196
19715,18,2.0,1.0,6.75,92.3,1.0,4.5,0.0,0.0,2.0,2.0,68.0,0.7147010507617708
18820,22,2.0,4.0,6.8,85.3,1.0,8.8,0.0,0.0,0.0,0.0,86.3,0.7146893254661286
11167,24,1.0,4.0,5.62,65.7,1.0,7.7,2.0,3.0,2.0,0.0,74.7,0.7146645283605613
15155,22,2.0,5.0,5.71,65.5,1.0,8.7,2.0,2.0,2.0,2.0,69.4,0.714654872746132
18314,20,2.0,2.0,6.41,86.2,0.0,6.2,2.0,0.0,0.0,0.0,99.5,0.7146491140403284
15494,21,2.0,0.0,7.57,74.9,1.0,4.1,0.0,2.0,0.0,0.0,96.4,0.71463434373506
9324,24,0.0,4.0,7.73,53.3,1.0,5.8,0.0,2.0,1.0,1.0,62.3,0.7146282065958699
5048,22,1.0,1.0,5.92,80.0,1.0,7.3,2.0,3.0,0.0,0.0,73.5,0.7145996564182796
7082,24,1.0,6.0,7.44,53.8,1.0,5.5,1.0,0.0,2.0,2.0,89.1,0.7145952859830914
11749,17,2.0,1.0,6.48,85.7,1.0,8.7,1.0,0.0,0.0,2.0,100.0,0.714590396480563
8174,21,1.0,0.0,7.12,75.4,1.0,4.9,0.0,4.0,0.0,1.0,68.5,0.7145850999646107
19156,22,0.0,6.0,6.09,67.3,1.0,9.2,0.0,2.0,2.0,0.0,91.2,0.7145733428530369
677,21,1.0,6.0,6.61,57.9,1.0,6.7,0.0,4.0,1.0,1.0,88.7,0.7145656159478713
15842,22,1.0,0.0,7.42,55.7,1.0,4.9,1.0,2.0,1.0,0.0,79.1,0.7145583789703757
4259,21,0.0,6.0,6.7,63.1,1.0,5.2,0.0,3.0,2.0,2.0,64.5,0.7145554406510604
19755,22,1.0,0.0,7.22,62.2,1.0,7.2,0.0,3.0,1.0,1.0,80.5,0.7145155485370873
7544,24,0.0,1.0,6.25,98.5,1.0,9.6,0.0,2.0,0.0,0.0,90.2,0.714514933179733
18342,18,2.0,3.0,5.68,68.7,1.0,6.7,1.0,3.0,2.0,0.0,77.8,0.7144481487852314
12554,18,1.0,4.0,5.9,75.0,1.0,9.4,2.0,1.0,0.0,2.0,78.4,0.7144410986473767
10419,22,2.0,0.0,6.96,64.4,1.0,7.4,1.0,0.0,2.0,0.0,86.4,0.7144258052963915
14881,20,2.0,3.0,5.96,97.0,1.0,6.5,1.0,0.0,1.0,0.0,86.0,0.7144212460434561
13503,20,0.0,6.0,5.64,97.7,0.0,4.1,0.0,4.0,1.0,0.0,70.4,0.7144190168005249
1600,22,2.0,0.0,7.71,59.7,1.0,8.2,1.0,0.0,0.0,1.0,88.8,0.7144126177533828
10984,22,1.0,4.0,6.07,94.0,1.0,7.6,1.0,2.0,0.0,2.0,97.6,0.7143960978045886
19971,21,0.0,4.0,6.79,69.5,1.0,7.6,0.0,1.0,2.0,2.0,60.7,0.7143934949322441
6992,23,0.0,2.0,6.45,83.9,1.0,5.1,1.0,3.0,1.0,2.0,83.8,0.7143909931538868
10923,22,1.0,6.0,6.14,48.4,1.0,9.3,2.0,3.0,1.0,2.0,52.4,0.7143718477091937
3893,20,0.0,5.0,6.04,67.7,0.0,7.7,1.0,4.0,0.0,0.0,96.4,0.71427685141548
5323,22,0.0,0.0,7.09,62.5,1.0,6.1,1.0,1.0,2.0,1.0,96.0,0.714267986700121
1509,23,2.0,6.0,6.77,58.0,0.0,6.9,1.0,3.0,1.0,2.0,75.2,0.7142672326038056
14062,17,2.0,5.0,6.13,46.6,1.0,6.9,2.0,2.0,2.0,2.0,62.3,0.7142296753592191
1439,19,0.0,2.0,5.99,79.2,1.0,8.6,0.0,4.0,1.0,2.0,93.5,0.7142252994329845
10609,18,1.0,2.0,6.29,67.8,1.0,6.2,0.0,4.0,2.0,2.0,71.5,0.7142101792522038
5748,18,2.0,5.0,5.84,57.0,0.0,9.0,2.0,3.0,0.0,0.0,61.4,0.7142013736584039
3958,22,1.0,2.0,7.21,52.8,0.0,9.8,0.0,3.0,1.0,2.0,91.2,0.7142010814416488
18743,24,0.0,3.0,6.65,66.2,1.0,5.4,1.0,3.0,2.0,2.0,65.4,0.7141803156340498
19173,17,0.0,3.0,6.42,79.4,0.0,4.8,1.0,0.0,2.0,1.0,77.8,0.7141793578814178
4329,17,1.0,2.0,6.0,86.2,1.0,5.1,2.0,2.0,0.0,2.0,79.4,0.7141572815477761
17877,21,1.0,4.0,5.72,82.5,1.0,7.8,1.0,2.0,2.0,2.0,82.9,0.7141427806306944
11915,17,1.0,4.0,6.9,52.5,0.0,6.3,0.0,4.0,1.0,2.0,65.2,0.7140865254423018
16554,20,1.0,4.0,4.69,98.8,1.0,9.3,1.0,2.0,2.0,0.0,100.0,0.7139528551104973
9231,21,0.0,3.0,7.54,40.6,1.0,4.7,1.0,4.0,0.0,1.0,70.4,0.7139524904518247
2019,22,1.0,6.0,7.74,61.6,0.0,5.4,0.0,0.0,1.0,1.0,75.1,0.7138875306195555
11872,21,1.0,1.0,6.62,78.4,1.0,5.9,0.0,4.0,1.0,2.0,78.6,0.7138858016658048
16399,24,2.0,5.0,5.28,99.2,1.0,8.0,0.0,3.0,2.0,0.0,88.4,0.7138662676312291
2935,23,2.0,0.0,5.98,66.5,1.0,9.4,2.0,4.0,0.0,0.0,70.6,0.7137965109793101
7726,22,0.0,5.0,6.4,74.6,1.0,8.2,1.0,0.0,1.0,0.0,84.9,0.7137851673529484
4348,18,0.0,2.0,6.3,77.7,1.0,8.2,0.0,4.0,0.0,2.0,74.1,0.7137795282533274
16633,19,0.0,5.0,6.55,85.8,0.0,5.0,1.0,1.0,0.0,1.0,94.5,0.7137789477926533
18422,24,2.0,2.0,7.04,97.0,1.0,5.4,1.0,0.0,0.0,2.0,100.0,0.7137006123864379
9078,18,2.0,0.0,5.8,90.8,1.0,8.4,1.0,0.0,2.0,1.0,100.0,0.713699413354679
145,24,0.0,5.0,6.78,87.2,1.0,5.8,0.0,3.0,0.0,2.0,75.4,0.7136989972596961
988,19,0.0,6.0,4.98,99.0,1.0,6.8,0.0,4.0,2.0,2.0,100.0,0.7136937179815293
5300,23,0.0,1.0,6.95,53.5,1.0,7.2,0.0,4.0,2.0,1.0,85.2,0.7136581576327012
11259,22,0.0,4.0,7.06,65.8,1.0,5.2,2.0,1.0,0.0,2.0,51.1,0.713634708066486
18309,22,2.0,5.0,5.38,67.1,1.0,9.0,2.0,3.0,2.0,2.0,59.4,0.7135928873817726
19306,18,0.0,6.0,6.29,90.3,1.0,6.4,1.0,0.0,0.0,2.0,77.5,0.7135545141488544
1362,17,0.0,4.0,5.79,87.6,1.0,6.1,2.0,0.0,1.0,2.0,90.4,0.7134640882508554
15570,20,0.0,1.0,5.64,83.9,1.0,8.4,2.0,2.0,1.0,2.0,63.9,0.7134578598528016
3553,24,2.0,5.0,6.32,52.5,1.0,7.5,2.0,4.0,0.0,0.0,59.0,0.7134502645554398
6444,23,2.0,6.0,5.9,51.8,1.0,7.7,2.0,3.0,2.0,1.0,50.3,0.7134417920038536
18861,19,1.0,3.0,6.52,60.5,1.0,5.9,0.0,3.0,2.0,0.0,57.8,0.7134249564888903
6365,23,1.0,1.0,6.82,68.4,1.0,7.5,1.0,1.0,2.0,2.0,92.9,0.7133846335909697
41,18,2.0,6.0,5.89,69.3,1.0,9.5,0.0,2.0,2.0,2.0,67.6,0.7133803970796877
4794,19,1.0,5.0,5.82,47.2,1.0,9.9,1.0,4.0,2.0,2.0,86.5,0.713365466254123
14940,21,1.0,4.0,7.05,81.0,1.0,5.0,0.0,0.0,1.0,0.0,72.0,0.7133603673382678
953,21,0.0,6.0,7.03,46.4,1.0,7.4,1.0,0.0,2.0,1.0,88.4,0.7133566473676688
15748,17,0.0,3.0,6.45,59.6,1.0,6.2,1.0,2.0,1.0,0.0,77.7,0.7133337081141488
13461,22,2.0,5.0,5.97,78.0,0.0,6.4,1.0,3.0,1.0,0.0,78.4,0.7133332988898999
2730,20,0.0,4.0,7.39,49.3,1.0,5.3,2.0,1.0,0.0,2.0,60.7,0.7133223645709007
15334,23,0.0,4.0,6.79,96.5,1.0,6.0,0.0,1.0,0.0,1.0,88.1,0.713304155507532
10374,17,1.0,1.0,6.64,64.6,1.0,4.5,1.0,2.0,2.0,2.0,73.8,0.7133011497663677
9624,22,1.0,1.0,7.91,66.3,0.0,9.2,0.0,0.0,0.0,2.0,97.6,0.7132306213038295
11967,21,1.0,1.0,7.43,52.0,1.0,9.0,0.0,1.0,1.0,0.0,73.0,0.713216648995543
19551,18,0.0,2.0,6.06,50.3,1.0,7.8,1.0,4.0,2.0,1.0,75.0,0.7131895552030316
8541,21,2.0,5.0,7.02,54.7,1.0,6.2,2.0,0.0,1.0,2.0,67.1,0.7131286504115498
13869,22,1.0,3.0,6.91,75.1,1.0,6.7,0.0,3.0,0.0,1.0,68.3,0.7130948021776331
4042,22,1.0,2.0,7.2,70.2,0.0,6.0,0.0,1.0,2.0,1.0,72.3,0.7130882983074683
2808,19,1.0,3.0,5.79,60.7,1.0,7.8,2.0,4.0,0.0,0.0,76.0,0.7130585807145781
652,22,1.0,5.0,5.85,59.9,1.0,9.7,2.0,3.0,0.0,0.0,74.9,0.7130362298784854
4658,21,1.0,4.0,7.25,63.3,1.0,7.1,0.0,0.0,2.0,2.0,98.9,0.713032595985995
15206,21,1.0,4.0,6.69,57.9,1.0,8.7,1.0,2.0,0.0,0.0,93.4,0.7130203504649616
8265,17,1.0,1.0,6.03,85.1,1.0,6.9,1.0,2.0,0.0,0.0,89.3,0.7130050980668763
3623,19,2.0,5.0,5.59,65.2,1.0,4.8,2.0,4.0,1.0,0.0,79.5,0.7129226651487629
2503,23,1.0,5.0,6.98,90.7,1.0,6.0,0.0,0.0,0.0,0.0,86.4,0.7129073517784532
3504,18,1.0,3.0,5.83,85.5,1.0,6.3,0.0,2.0,2.0,0.0,94.1,0.712904319291294
13766,20,0.0,5.0,5.95,83.7,1.0,7.2,1.0,3.0,0.0,2.0,86.2,0.712894359325507
4752,18,1.0,4.0,6.77,75.6,1.0,7.9,0.0,1.0,0.0,1.0,97.1,0.712890974657815
2878,24,2.0,1.0,6.1,72.5,1.0,7.7,2.0,2.0,2.0,2.0,65.4,0.7128713709296153
11744,19,2.0,2.0,6.35,72.1,1.0,4.2,1.0,3.0,1.0,0.0,61.0,0.7128546778106165
5183,22,2.0,1.0,6.0,58.7,1.0,9.5,2.0,2.0,2.0,1.0,70.0,0.7128332285145773
10239,20,1.0,6.0,5.89,63.4,1.0,5.6,1.0,4.0,2.0,2.0,97.9,0.7127907917466495
19612,23,2.0,1.0,7.15,42.0,0.0,8.9,1.0,3.0,1.0,0.0,69.9,0.7127676460220281
5253,22,0.0,3.0,5.4,99.4,1.0,6.9,2.0,2.0,0.0,0.0,83.7,0.7127319992515551
16293,24,1.0,1.0,5.15,99.1,1.0,9.7,0.0,4.0,2.0,0.0,78.1,0.7127220539525689
17624,24,2.0,2.0,6.2,63.0,1.0,6.7,2.0,2.0,2.0,0.0,44.1,0.7127201836611683
19140,22,2.0,4.0,6.47,84.0,1.0,8.0,0.0,2.0,0.0,0.0,85.7,0.7126554858365874
12117,18,0.0,3.0,5.92,81.2,1.0,4.2,1.0,4.0,1.0,2.0,59.9,0.7126544921511242
1071,22,2.0,5.0,7.85,49.2,1.0,5.8,0.0,0.0,2.0,2.0,77.9,0.7126541834556892
5006,24,1.0,2.0,6.88,71.1,1.0,7.5,2.0,0.0,0.0,0.0,84.2,0.712654079641113
12901,17,1.0,0.0,5.69,80.4,1.0,9.0,1.0,3.0,1.0,2.0,79.3,0.7126071010907536
4782,21,0.0,1.0,7.47,75.5,1.0,8.9,0.0,0.0,0.0,2.0,100.0,0.7125797109590468
128,23,1.0,2.0,6.9,87.1,1.0,5.2,0.0,3.0,0.0,1.0,71.1,0.7125777879347619
2826,23,2.0,5.0,5.93,79.1,1.0,7.8,1.0,2.0,1.0,0.0,71.9,0.7125638499247369
16535,24,2.0,6.0,4.97,87.9,1.0,9.9,1.0,3.0,2.0,1.0,74.1,0.7125464047706432
15847,24,2.0,6.0,6.6,73.6,1.0,8.9,0.0,2.0,1.0,2.0,76.7,0.7124346548123568
14283,19,2.0,1.0,6.83,52.6,1.0,9.3,1.0,0.0,2.0,1.0,89.9,0.7124304013403352
15095,19,1.0,4.0,7.03,67.8,0.0,4.9,0.0,3.0,0.0,0.0,84.8,0.7124278428396349
8540,23,0.0,3.0,6.02,70.9,1.0,8.6,2.0,3.0,0.0,1.0,88.4,0.7124011046464008
9980,17,2.0,2.0,6.69,47.4,0.0,6.1,1.0,4.0,1.0,1.0,61.2,0.7123546235593555
6207,22,1.0,0.0,6.31,67.0,1.0,9.5,1.0,3.0,1.0,1.0,68.2,0.7123431872833603
13014,24,1.0,4.0,7.14,75.1,1.0,8.0,0.0,2.0,0.0,2.0,80.1,0.7123180032778892
951,17,2.0,6.0,6.24,54.5,1.0,6.5,1.0,2.0,2.0,2.0,83.7,0.7122745845379919
9100,19,1.0,6.0,5.17,74.7,1.0,6.8,1.0,4.0,2.0,1.0,49.1,0.7122644925709959
12460,20,2.0,5.0,5.19,87.1,1.0,5.8,1.0,3.0,2.0,0.0,70.0,0.7122338615361679
6435,21,0.0,1.0,7.91,40.7,1.0,8.8,0.0,1.0,1.0,1.0,100.0,0.7122209604584446
4586,21,1.0,1.0,5.08,91.4,0.0,4.8,2.0,4.0,2.0,0.0,70.3,0.7122074291072249
7320,17,1.0,4.0,7.29,61.5,1.0,4.2,0.0,3.0,0.0,2.0,81.1,0.7121998854567282
10212,20,0.0,4.0,5.94,88.3,1.0,9.5,0.0,0.0,2.0,1.0,83.3,0.7121908911837036
8736,21,2.0,4.0,7.17,50.8,1.0,6.8,1.0,3.0,0.0,2.0,90.1,0.7120991837552682
6982,21,1.0,6.0,5.35,74.7,0.0,6.0,2.0,3.0,2.0,1.0,67.7,0.7120855881349799
4786,19,2.0,3.0,5.71,94.9,1.0,5.9,1.0,1.0,2.0,2.0,61.6,0.7120650481196514
10177,22,1.0,5.0,6.42,78.1,1.0,5.0,1.0,1.0,2.0,2.0,96.4,0.7120514995860553
15002,21,0.0,3.0,6.04,83.4,1.0,8.9,1.0,0.0,2.0,2.0,97.7,0.7120425640467258
12017,20,2.0,3.0,6.97,79.8,1.0,5.0,1.0,1.0,0.0,2.0,100.0,0.7120282560365866
11025,17,2.0,5.0,5.2,93.1,1.0,7.3,2.0,2.0,0.0,2.0,79.4,0.7119840030288803
16738,19,1.0,4.0,5.64,96.0,1.0,6.6,0.0,3.0,1.0,1.0,85.2,0.7119525472399938
3227,21,2.0,3.0,7.38,49.1,0.0,8.9,2.0,0.0,0.0,2.0,87.0,0.7119327892084037
2201,19,2.0,5.0,5.93,61.9,0.0,7.0,2.0,2.0,1.0,0.0,61.4,0.711924217335923
9621,18,2.0,6.0,5.73,75.2,0.0,7.3,1.0,2.0,1.0,0.0,100.0,0.7119193406218257
4158,19,1.0,6.0,4.69,92.4,1.0,7.8,2.0,2.0,1.0,0.0,66.2,0.7119173706715347
17060,19,1.0,1.0,6.92,55.7,1.0,8.2,1.0,3.0,0.0,2.0,78.5,0.7118914510985667
973,20,1.0,4.0,6.98,65.6,1.0,5.5,0.0,3.0,0.0,0.0,72.9,0.7118307746260124
15039,21,2.0,4.0,6.13,72.2,0.0,9.8,0.0,2.0,2.0,1.0,66.6,0.711800716222546
9151,23,1.0,3.0,5.06,99.2,1.0,6.1,2.0,3.0,1.0,0.0,57.4,0.7117956814538593
3956,24,0.0,2.0,5.92,74.2,1.0,4.6,2.0,4.0,2.0,2.0,76.4,0.7117851236344672
7246,20,2.0,1.0,4.85,92.9,1.0,6.5,2.0,4.0,2.0,2.0,69.6,0.7117257670299376
2202,17,2.0,2.0,7.16,68.0,1.0,4.2,1.0,1.0,0.0,1.0,83.8,0.711631372789842
14333,19,0.0,0.0,7.45,63.0,1.0,4.1,0.0,3.0,1.0,2.0,59.9,0.7116128774052517
6934,21,1.0,3.0,6.84,72.8,0.0,5.8,1.0,1.0,1.0,1.0,70.7,0.7116112552027619
9450,17,1.0,0.0,6.33,68.9,1.0,8.6,0.0,4.0,0.0,0.0,77.2,0.7115900161622684
6723,18,2.0,5.0,5.68,70.6,0.0,8.0,1.0,2.0,2.0,1.0,77.0,0.7115753126471849
10118,21,2.0,2.0,5.1,93.3,1.0,7.8,2.0,2.0,2.0,2.0,77.4,0.71156828444027
6212,22,2.0,3.0,7.43,48.3,0.0,8.8,0.0,4.0,0.0,2.0,77.5,0.7115052466293803
13087,22,0.0,3.0,6.01,46.5,1.0,9.9,2.0,2.0,2.0,0.0,76.3,0.7114825430974496
15410,20,2.0,0.0,5.68,58.4,0.0,8.7,2.0,4.0,2.0,1.0,66.1,0.7113741517368521
7695,22,2.0,6.0,6.61,52.9,1.0,6.1,2.0,2.0,1.0,2.0,63.5,0.7113619694154908
9727,24,2.0,4.0,6.14,97.0,1.0,5.9,0.0,2.0,2.0,2.0,100.0,0.7112778760736586
6335,17,0.0,0.0,6.79,65.2,1.0,6.9,0.0,4.0,0.0,1.0,65.2,0.711264942504012
6924,23,0.0,6.0,7.25,56.3,1.0,6.3,1.0,1.0,0.0,0.0,81.7,0.7112588843283958
12112,17,2.0,2.0,6.08,91.9,1.0,5.7,0.0,4.0,0.0,2.0,83.2,0.7111914886934396
2947,21,1.0,4.0,7.67,42.2,1.0,6.6,1.0,2.0,0.0,2.0,85.1,0.7111576212491718
177,22,2.0,0.0,6.64,47.9,1.0,9.5,2.0,3.0,0.0,0.0,69.4,0.7111395521880925
6050,19,1.0,3.0,4.96,79.6,1.0,6.8,2.0,4.0,2.0,2.0,72.2,0.7111140877236873
13637,17,2.0,5.0,5.77,90.2,0.0,5.3,0.0,2.0,2.0,1.0,81.3,0.7111064750721809
16012,22,2.0,6.0,6.35,51.8,1.0,4.4,2.0,3.0,2.0,2.0,67.1,0.7110579705206913
14880,24,2.0,2.0,7.78,69.2,1.0,4.3,1.0,1.0,0.0,2.0,92.2,0.711025823541493
19509,24,2.0,4.0,6.5,98.6,1.0,4.9,0.0,1.0,1.0,0.0,88.4,0.7109877692934883
14782,19,0.0,5.0,6.34,56.8,0.0,7.9,2.0,0.0,2.0,2.0,62.1,0.7109487285022594
12358,19,1.0,4.0,6.75,70.3,0.0,8.0,0.0,3.0,0.0,2.0,74.4,0.7109468808898223
16248,18,1.0,4.0,6.24,45.0,1.0,7.8,1.0,3.0,2.0,1.0,64.7,0.7108911117726232
9626,21,2.0,6.0,5.75,98.3,0.0,9.9,0.0,0.0,1.0,0.0,100.0,0.7108879384409554
1655,18,1.0,6.0,6.9,51.1,1.0,6.3,0.0,2.0,1.0,0.0,79.8,0.7108728709542728
4645,17,1.0,0.0,7.65,42.1,1.0,7.1,2.0,0.0,0.0,2.0,94.4,0.7108497656173781
12866,17,2.0,0.0,6.96,64.0,1.0,5.0,1.0,0.0,2.0,1.0,84.0,0.7107663347029697
18567,17,1.0,5.0,6.51,62.2,1.0,5.6,1.0,0.0,2.0,1.0,60.8,0.710730330936909
1183,22,1.0,0.0,6.26,75.1,1.0,9.6,0.0,3.0,2.0,2.0,63.1,0.7107166307761845
5569,19,2.0,6.0,6.7,78.1,1.0,4.2,0.0,0.0,2.0,1.0,95.5,0.7107074800055677
1965,23,0.0,5.0,6.98,68.5,1.0,4.9,0.0,2.0,2.0,2.0,87.4,0.7107017859400738
16283,19,2.0,5.0,6.35,47.5,1.0,5.7,2.0,1.0,2.0,0.0,66.1,0.7107012167052927
5086,19,1.0,4.0,5.93,51.2,1.0,7.6,1.0,4.0,2.0,1.0,76.9,0.710701139215602
2407,19,2.0,6.0,6.47,50.5,1.0,9.1,1.0,0.0,2.0,1.0,82.1,0.7106652876473838
3020,22,1.0,6.0,4.91,89.5,1.0,7.9,2.0,1.0,2.0,0.0,80.6,0.7105473520558225
17132,19,0.0,3.0,5.82,70.3,1.0,6.2,2.0,2.0,1.0,0.0,44.1,0.7105366960514236
8675,24,0.0,4.0,6.22,96.1,1.0,9.8,0.0,2.0,0.0,2.0,100.0,0.7105280076424266
10057,22,1.0,6.0,4.77,96.7,1.0,9.6,1.0,2.0,2.0,1.0,86.2,0.7105166319895785
12907,20,2.0,1.0,5.0,91.3,0.0,8.8,2.0,2.0,2.0,1.0,65.3,0.7105140878343061
4888,21,1.0,5.0,7.17,50.1,1.0,6.7,1.0,0.0,2.0,2.0,82.7,0.7104745746080744
8190,18,1.0,0.0,6.92,78.5,1.0,6.5,0.0,0.0,2.0,2.0,97.8,0.7104192516453202
15148,19,2.0,3.0,7.0,72.1,1.0,6.5,1.0,0.0,0.0,1.0,100.0,0.7103936376260883
5119,23,0.0,1.0,6.3,84.2,1.0,6.5,1.0,1.0,2.0,1.0,93.2,0.7103871199313416
14180,19,2.0,4.0,5.67,75.4,1.0,4.4,2.0,4.0,0.0,0.0,65.7,0.7103520124802515
3943,24,2.0,2.0,5.9,94.9,1.0,4.8,2.0,1.0,2.0,2.0,78.2,0.710297984080165
4361,17,1.0,1.0,6.86,74.6,1.0,6.6,0.0,0.0,2.0,2.0,98.4,0.7102964539399714
4370,21,0.0,6.0,6.32,87.2,1.0,4.3,1.0,0.0,1.0,0.0,94.6,0.7102946003599693
3269,18,1.0,1.0,6.57,50.6,1.0,8.2,0.0,4.0,2.0,2.0,70.9,0.710253936108463
4749,23,0.0,5.0,6.24,58.5,0.0,6.0,2.0,3.0,1.0,0.0,60.6,0.7102273033089657
7739,22,2.0,6.0,6.32,97.6,0.0,6.5,0.0,1.0,1.0,2.0,100.0,0.7102057190196236
18539,19,2.0,2.0,6.32,51.7,1.0,9.1,2.0,2.0,1.0,2.0,61.6,0.7101740390564135
14746,21,2.0,3.0,6.19,62.2,1.0,9.1,1.0,2.0,2.0,2.0,73.0,0.7101572036744324
13352,18,2.0,0.0,7.63,43.6,1.0,9.7,0.0,1.0,1.0,2.0,69.4,0.7100988269086204
518,17,0.0,1.0,5.78,53.4,1.0,8.3,2.0,3.0,2.0,2.0,82.2,0.7100908614449168
14084,18,2.0,0.0,7.5,52.4,0.0,6.7,0.0,4.0,0.0,2.0,86.6,0.7100849837701353
11999,19,0.0,3.0,5.61,81.5,0.0,9.9,2.0,2.0,0.0,2.0,58.4,0.7100571147538013
12607,21,1.0,1.0,7.14,56.7,0.0,9.2,1.0,1.0,1.0,2.0,88.2,0.7100508838789585
10238,17,0.0,1.0,7.66,40.6,1.0,4.1,1.0,1.0,1.0,0.0,64.2,0.7100496911970879
1971,23,2.0,1.0,5.86,69.8,1.0,9.7,2.0,3.0,1.0,2.0,73.6,0.7100259581853857
2125,22,1.0,4.0,7.02,58.9,1.0,5.5,0.0,3.0,1.0,0.0,70.9,0.7099775350022273
11157,18,1.0,1.0,6.43,73.0,1.0,6.4,2.0,1.0,0.0,1.0,57.1,0.7099544187829762
17286,17,2.0,5.0,4.84,78.2,1.0,9.8,2.0,4.0,0.0,2.0,55.9,0.7098549138137955
9299,23,2.0,2.0,7.66,88.4,1.0,4.8,0.0,0.0,0.0,2.0,94.2,0.7098541710320279
3428,24,0.0,0.0,6.33,87.6,1.0,7.2,1.0,2.0,1.0,1.0,70.6,0.7098514168760915
11951,22,1.0,0.0,7.25,51.8,1.0,6.3,2.0,0.0,2.0,2.0,84.1,0.7098482641067579
16498,20,2.0,6.0,6.84,64.2,0.0,4.1,0.0,4.0,1.0,2.0,59.9,0.7098323892977341
15433,17,2.0,0.0,6.69,60.0,1.0,8.1,0.0,3.0,1.0,1.0,74.2,0.7097800287572738
10742,18,2.0,5.0,5.36,60.7,1.0,9.2,1.0,4.0,2.0,2.0,76.0,0.7096906410438232
9122,24,0.0,3.0,6.83,62.3,0.0,9.8,1.0,1.0,1.0,1.0,81.1,0.7096856938326692
